id_municipio,nome_municipio,sigla_uf,bioma_predominante,n_focos,risco_fogo_medio,frp_medio,dias_sem_chuva_medio,precipitacao_media,centroide_lat,centroide_lon
5213053,Mimoso de Goiás,GO,Cerrado,2902,0.8970,14.062,17.78,0.100,-15.016156,-48.280919
1200104,Brasiléia,AC,Amazônia,2900,0.4512,18.505,4.10,0.624,-10.714233,-69.266011
5212709,Mambaí,GO,Cerrado,2893,0.9972,58.031,32.56,0.016,-14.363072,-46.049820
5106216,Nova Canaã do Norte,MT,Amazônia,2883,0.6055,62.569,14.15,0.406,-10.888829,-56.206725
2201705,Bertolínia,PI,Cerrado,2880,0.9862,21.821,32.00,0.174,-7.775039,-43.899929
1716604,Peixe,TO,Cerrado,2855,0.7066,35.478,23.68,0.510,-11.837262,-48.518893
1506195,Rurópolis,PA,Amazônia,2823,0.3691,19.614,3.25,1.711,-4.265946,-55.257567
5106315,Novo Santo Antônio,MT,Cerrado,2822,0.8345,46.104,28.98,0.743,-12.154844,-50.918825
5100805,Apiacás,MT,Amazônia,2822,0.5589,56.133,13.10,0.652,-9.396196,-57.679461
2203008,Cristalândia do Piauí,PI,Cerrado,2818,0.9234,36.580,40.14,0.212,-10.679726,-45.192805
2210623,Sebastião Barros,PI,Cerrado,2810,0.9204,38.825,58.78,0.386,-10.663395,-44.789612
2211001,Teresina,PI,Cerrado,2810,0.9142,19.840,11.37,0.252,-5.144968,-42.747749
5206404,Crixás,GO,Cerrado,2801,0.8870,18.383,26.05,0.274,-14.920243,-50.085728
1720655,Silvanópolis,TO,Cerrado,2790,0.8733,15.806,7.13,0.198,-11.095841,-47.875807
2200806,Antônio Almeida,PI,Cerrado,2784,0.9892,13.913,19.89,0.147,-7.228096,-44.188307
1501204,Baião,PA,Amazônia,2783,0.4793,28.853,5.21,1.084,-2.957466,-49.628170
2111904,Sucupira do Norte,MA,Cerrado,2775,0.9661,17.726,15.11,0.236,-6.529432,-44.377678
1705102,Chapada da Natividade,TO,Cerrado,2762,0.8601,26.759,23.52,0.322,-11.568507,-47.840692
2904753,Buritirama,BA,Cerrado,2754,0.9741,66.874,61.67,0.087,-10.529646,-43.589584
2108108,Paulo Ramos,MA,Amazônia,2750,0.9468,58.426,10.38,0.177,-4.532187,-45.485232
3135100,Janaúba,MG,Cerrado,2722,0.9017,37.348,17.49,0.226,-15.887550,-43.410325
1400027,Amajari,RR,Amazônia,2720,0.3876,31.089,6.07,0.538,3.843795,-61.407081
1720937,Taipas do Tocantins,TO,Cerrado,2669,0.7931,30.136,22.15,0.878,-12.074692,-47.043120
5108105,Tesouro,MT,Cerrado,2666,0.9514,44.188,58.46,0.526,-15.771125,-53.558511
1703305,Bom Jesus do Tocantins,TO,Cerrado,2666,0.8338,38.276,17.93,1.592,-9.038583,-47.831985
5106190,Nova Santa Helena,MT,Amazônia,2662,0.2358,80.474,7.12,5.516,-11.118025,-54.866882
2200509,Amarante,PI,Caatinga,2661,0.9899,20.350,24.55,0.049,-6.351719,-42.780607
1711506,Jaú do Tocantins,TO,Cerrado,2651,0.6910,14.047,7.63,0.581,-12.751362,-48.626837
1400472,Rorainópolis,RR,Amazônia,2648,0.2285,34.162,4.99,0.727,0.460638,-60.526280
2611101,Petrolina,PE,Caatinga,2632,0.9759,21.263,19.11,0.230,-9.030115,-40.572471
5103353,Confresa,MT,Amazônia,2622,0.8625,23.821,21.28,0.394,-10.467121,-51.631556
1300805,Borba,AM,Amazônia,2578,0.3909,45.889,4.06,0.960,-5.365173,-59.485951
5200175,Água Fria de Goiás,GO,Cerrado,2575,0.9601,21.866,25.82,0.092,-14.948178,-47.952699
5107305,São José do Rio Claro,MT,Cerrado,2574,0.4601,55.017,14.63,0.217,-13.368600,-56.715582
5102504,Cáceres,MT,Pantanal,2563,0.7177,35.091,4.44,0.680,-16.311882,-57.994762
2200905,Aroazes,PI,Caatinga,2562,0.9934,13.117,34.04,0.069,-6.141644,-41.773193
2110237,Santana do Maranhão,MA,Cerrado,2554,0.8629,28.502,25.49,0.323,-3.213078,-42.630923
1300300,Autazes,AM,Amazônia,2552,0.2046,27.205,2.48,0.978,-3.662696,-59.359579
1704105,Centenário,TO,Cerrado,2528,0.9271,25.986,20.68,0.332,-8.965821,-47.409851
2205250,Jardim do Mulato,PI,Caatinga,2511,0.9752,40.068,20.96,0.186,-6.143476,-42.542259
2209757,São Gonçalo do Gurguéia,PI,Cerrado,2510,0.9859,37.183,36.24,0.046,-10.125895,-45.403752
2102150,Brejo de Areia,MA,Amazônia,2493,0.9543,54.003,10.47,0.446,-4.365385,-45.651970
1400100,Boa Vista,RR,Amazônia,2491,0.7342,27.367,5.96,0.399,3.125634,-60.687238
2111805,Sítio Novo,MA,Cerrado,2484,0.7848,27.975,11.79,0.486,-6.183501,-46.608134
3126208,Formoso,MG,Cerrado,2484,0.9705,14.310,18.13,0.130,-15.243416,-46.252306
1505551,Pau D'Arco,PA,Amazônia,2483,0.9058,24.503,14.36,0.333,-7.739159,-50.230529
2105401,Itapecuru Mirim,MA,Cerrado,2481,0.9011,38.836,9.70,0.268,-3.391023,-44.266627
5106158,Nova Bandeirantes,MT,Amazônia,2467,0.7553,25.376,7.92,1.058,-9.924154,-57.922100
1701101,Aparecida do Rio Negro,TO,Cerrado,2460,0.8574,25.987,23.74,0.393,-10.024251,-48.051990
5107578,Rondolândia,MT,Amazônia,2459,0.8277,44.071,13.23,1.142,-10.639436,-60.912497
2107704,Paraibano,MA,Cerrado,2453,0.9864,36.377,28.79,0.118,-6.399011,-43.936699
1400282,Iracema,RR,Amazônia,2444,0.3965,51.462,4.09,0.205,2.143413,-61.726167
1600501,Oiapoque,AP,Amazônia,2437,0.8250,9.591,9.05,0.364,3.489416,-51.429592
5107248,Santa Carmem,MT,Amazônia,2437,0.5534,40.622,16.85,0.331,-11.893763,-54.776340
5204904,Campos Belos,GO,Cerrado,2426,0.9704,21.942,27.61,0.212,-12.990791,-46.442128
1200344,Manoel Urbano,AC,Amazônia,2421,0.4753,18.000,7.46,0.936,-8.833083,-69.362536
1200708,Xapuri,AC,Amazônia,2414,0.3732,12.576,3.88,0.835,-10.591334,-68.586810
2202251,Canavieira,PI,Cerrado,2411,0.9780,28.388,18.33,0.248,-7.496011,-43.575763
2933604,Xique-Xique,BA,Caatinga,2391,0.9002,19.362,19.99,0.998,-10.781212,-42.697107
2208874,Ribeira do Piauí,PI,Caatinga,2372,0.9885,33.929,38.63,0.031,-7.777527,-42.633459
2105427,Itinga do Maranhão,MA,Amazônia,2359,0.7929,35.838,8.83,0.696,-4.142417,-47.179613
5106778,Porto Alegre do Norte,MT,Amazônia,2348,0.6536,63.620,25.89,1.793,-10.706496,-51.833674
3108552,Brasilândia de Minas,MG,Cerrado,2334,0.9465,36.782,83.02,0.439,-16.976643,-45.846803
2112704,Vargem Grande,MA,Cerrado,2328,0.8888,44.598,10.30,0.392,-3.706557,-43.882670
1503044,Floresta do Araguaia,PA,Amazônia,2328,0.8790,42.769,16.31,0.491,-7.485703,-49.550410
5000252,Alcinópolis,MS,Cerrado,2318,0.4040,48.980,1.85,3.852,-18.164987,-53.381523
2202174,Campo Largo do Piauí,PI,Caatinga,2310,0.7768,38.634,11.84,0.289,-3.928547,-42.520893
5106802,Porto dos Gaúchos,MT,Amazônia,2295,0.5012,58.027,13.85,0.501,-11.726412,-56.972596
3135050,Jaíba,MG,Cerrado,2289,0.8966,23.700,17.85,0.273,-15.254811,-43.785171
2105351,Itaipava do Grajaú,MA,Cerrado,2280,0.8843,45.029,20.21,0.156,-5.223081,-45.700847
1100106,Guajará-Mirim,RO,Amazônia,2268,0.7379,32.508,5.79,0.615,-11.400916,-64.960965
2903904,Bom Jesus da Lapa,BA,Caatinga,2263,0.8528,24.784,21.67,0.466,-13.278833,-43.333214
1200203,Cruzeiro do Sul,AC,Amazônia,2256,0.3841,20.305,3.92,2.093,-7.905892,-72.536649
2203800,Flores do Piauí,PI,Caatinga,2255,0.9876,44.130,47.27,0.095,-7.562155,-42.749103
5106299,Paranaíta,MT,Amazônia,2253,0.7853,42.146,4.43,0.577,-9.323511,-56.910046
2100907,Araioses,MA,Cerrado,2252,0.7341,22.569,31.58,0.516,-3.005191,-41.991051
2907103,Carinhanha,BA,Cerrado,2237,0.9194,25.652,27.97,0.310,-14.009711,-43.884064
2104057,Estreito,MA,Cerrado,2226,0.7271,28.402,9.83,0.801,-6.802757,-47.216465
2312908,Sobral,CE,Caatinga,2222,0.9871,17.218,66.62,0.086,-3.775698,-40.358028
2206001,Marcos Parente,PI,Cerrado,2222,0.9906,19.269,29.69,0.034,-7.071623,-43.895411
5103007,Chapada dos Guimarães,MT,Cerrado,2220,0.8780,21.985,11.50,0.912,-15.011497,-55.692565
3170206,Uberlândia,MG,Cerrado,2216,0.9501,60.749,22.50,0.218,-19.081526,-48.227523
2100477,Alto Alegre do Pindaré,MA,Amazônia,2206,0.9130,44.709,7.28,0.656,-3.912027,-46.040284
3135209,Januária,MG,Cerrado,2193,0.9313,41.189,22.97,0.182,-15.275162,-44.925983
2103406,Coelho Neto,MA,Cerrado,2192,0.8764,42.609,13.92,0.617,-4.277346,-43.111440
1717008,Pindorama do Tocantins,TO,Cerrado,2175,0.8772,20.708,27.03,0.464,-11.179928,-47.597998
3162401,São João da Ponte,MG,Cerrado,2171,0.9381,74.196,10.11,0.187,-15.830268,-43.743833
1505650,Placas,PA,Amazônia,2162,0.3465,16.220,3.50,1.330,-3.817481,-54.519166
1506138,Redenção,PA,Amazônia,2160,0.7779,24.871,20.35,1.184,-8.087600,-50.136047
2110401,São Benedito do Rio Preto,MA,Cerrado,2146,0.7721,96.305,12.97,0.942,-3.468638,-43.611213
5204656,Campinaçu,GO,Cerrado,2137,0.5871,11.993,5.09,0.355,-13.845397,-48.521234
2114007,Zé Doca,MA,Amazônia,2125,0.9394,54.957,4.99,0.726,-3.274756,-45.858886
2112100,Timbiras,MA,Cerrado,2121,0.8419,39.522,7.76,0.601,-4.128060,-43.773348
5107743,Santa Cruz do Xingu,MT,Amazônia,2104,0.5133,35.033,26.14,1.022,-10.152492,-52.505877
3164308,São Roque de Minas,MG,Cerrado,2103,0.6088,11.254,10.42,0.533,-20.225092,-46.576848
5106455,Planalto da Serra,MT,Cerrado,2103,0.9936,33.612,19.08,0.045,-14.628269,-54.758671
1501725,Brasil Novo,PA,Amazônia,2097,0.5420,27.532,2.82,1.474,-3.210596,-52.601695
1301902,Itacoatiara,AM,Amazônia,2095,0.1821,20.314,2.28,1.573,-3.270695,-58.799796
2105450,Jatobá,MA,Cerrado,2090,0.9636,45.233,16.98,0.165,-5.864215,-44.253781
5108204,Torixoréu,MT,Cerrado,2086,0.9284,27.840,55.86,0.219,-16.301254,-52.896363
1503705,Itupiranga,PA,Amazônia,2062,0.6058,23.094,4.05,1.172,-5.088921,-49.781413
5219803,São Domingos,GO,Cerrado,2060,0.9133,28.380,18.70,0.660,-13.441854,-46.408192
2104602,Governador Eugênio Barros,MA,Cerrado,2058,0.8426,66.553,11.02,0.322,-5.400375,-44.075047
5102694,Canabrava do Norte,MT,Amazônia,2055,0.9296,35.252,54.74,0.343,-11.105732,-51.910623
2112506,Tutóia,MA,Cerrado,2052,0.5616,21.369,28.92,0.740,-2.962319,-42.422016
3121605,Diamantina,MG,Cerrado,2039,0.9412,14.459,57.50,0.326,-18.055416,-43.701432
5106281,Novo São Joaquim,MT,Cerrado,2036,0.8757,50.859,29.05,0.791,-15.199243,-53.647975
2110708,São Domingos do Maranhão,MA,Cerrado,2035,0.9252,63.687,12.92,0.393,-5.611348,-44.317764
2112456,Turilândia,MA,Amazônia,2034,0.8748,63.788,6.86,0.375,-2.218159,-45.504285
1707207,Dois Irmãos do Tocantins,TO,Cerrado,2032,0.8792,30.469,31.68,0.265,-9.301094,-48.993534
2104206,Fortuna,MA,Cerrado,2028,0.9443,77.844,15.56,0.156,-5.637457,-43.959874
1303007,Nhamundá,AM,Amazônia,2027,0.3253,33.207,3.13,0.569,-2.169286,-56.948349
3164209,São Romão,MG,Cerrado,2024,0.8960,22.355,62.65,0.430,-16.319087,-45.422404
2204105,Francisco Ayres,PI,Caatinga,2015,0.9957,22.474,48.46,0.024,-6.670913,-42.777770
1506161,Rio Maria,PA,Amazônia,2009,0.7687,39.489,12.85,0.936,-7.352137,-49.895732
2110609,São Bernardo,MA,Cerrado,2008,0.8769,23.821,21.40,0.377,-3.338696,-42.455408
2919553,Luís Eduardo Magalhães,BA,Cerrado,2005,0.9464,30.841,20.77,0.333,-12.178456,-45.830604
1301506,Envira,AM,Amazônia,1998,0.3855,20.658,7.87,1.527,-7.569603,-70.082853
5107008,Poxoréu,MT,Cerrado,1992,0.8532,48.436,29.30,0.512,-15.587873,-53.992688
3109402,Buritizeiro,MG,Cerrado,1986,0.8546,22.859,32.95,0.372,-17.365033,-45.174172
2105963,Lagoa Grande do Maranhão,MA,Cerrado,1971,0.9595,63.818,12.42,0.060,-4.911198,-45.393262
2200459,Alvorada do Gurguéia,PI,Cerrado,1969,0.9025,58.677,14.84,0.625,-8.454581,-43.972343
1100015,Alta Floresta D'Oeste,RO,Amazônia,1953,0.7696,61.152,6.33,0.418,-12.787537,-62.130197
1400233,Caroebe,RR,Amazônia,1952,0.4271,24.299,5.42,0.498,0.861176,-59.527069
5206206,Cristalina,GO,Cerrado,1951,0.8805,28.115,20.61,0.425,-16.733164,-47.536588
5106257,Nova Xavantina,MT,Cerrado,1950,0.7953,25.799,12.99,0.633,-14.657561,-52.472670
2202703,Cocal,PI,Caatinga,1948,0.8164,39.936,18.73,0.180,-3.505800,-41.603776
2201507,Batalha,PI,Caatinga,1945,0.9278,29.703,22.69,0.336,-4.074911,-42.106130
2305407,Icó,CE,Caatinga,1943,0.9887,36.065,50.01,0.057,-6.437326,-38.802890
5220702,Sítio d'Abadia,GO,Cerrado,1940,0.9892,39.846,43.62,0.072,-14.695819,-46.228611
3155603,Rio Pardo de Minas,MG,Mata Atlântica,1920,0.7721,20.535,20.82,0.460,-15.674920,-42.552723
5220207,São Miguel do Araguaia,GO,Cerrado,1909,0.9151,46.923,15.79,0.342,-12.878070,-50.236724
2312205,Santa Quitéria,CE,Caatinga,1905,0.9810,27.258,64.84,0.144,-4.331577,-40.102288
2907202,Casa Nova,BA,Caatinga,1892,0.9526,14.601,12.65,0.419,-9.113040,-41.154877
2201051,Assunção do Piauí,PI,Caatinga,1885,0.9928,60.510,57.62,0.058,-5.825446,-41.047986
1500958,Aurora do Pará,PA,Amazônia,1882,0.5894,19.076,4.67,1.317,-2.250798,-47.813899
1716505,Pedro Afonso,TO,Cerrado,1874,0.8346,34.441,30.40,0.743,-9.255529,-47.975966
2206720,Nazária,PI,Caatinga,1868,0.9605,28.969,12.20,0.180,-5.439699,-42.864695
5207600,Fazenda Nova,GO,Cerrado,1866,0.5625,21.365,8.96,0.136,-16.053467,-50.976988
2301109,Aracati,CE,Caatinga,1856,0.9576,38.502,45.44,0.218,-4.675449,-37.684962
2602001,Bodocó,PE,Caatinga,1856,0.9734,32.334,27.19,0.172,-7.591578,-39.988276
4209300,Lages,SC,Mata Atlântica,1852,0.0719,9.625,3.77,1.835,-28.082350,-50.340039
1703057,Bandeirantes do Tocantins,TO,Amazônia,1823,0.9930,67.601,23.06,0.019,-7.914133,-48.695271
1304203,Tefé,AM,Amazônia,1819,0.0847,24.625,1.47,2.169,-3.624993,-64.628385
4302303,Bom Jesus,RS,Mata Atlântica,1811,0.0898,11.494,4.32,0.200,-28.585381,-50.361589
1200351,Marechal Thaumaturgo,AC,Amazônia,1809,0.3591,13.454,3.52,2.456,-8.997631,-72.616789
2103174,Centro Novo do Maranhão,MA,Amazônia,1795,0.7255,33.929,3.97,1.868,-2.931423,-46.542889
2933307,Vitória da Conquista,BA,Mata Atlântica,1777,0.9271,17.677,29.52,0.415,-14.960011,-40.914384
1504901,Muaná,PA,Amazônia,1776,0.7224,36.375,4.51,1.143,-1.271929,-49.227249
2311264,Quiterianópolis,CE,Caatinga,1773,0.9958,44.787,75.68,0.052,-5.803251,-40.799825
1502301,Capitão Poço,PA,Amazônia,1765,0.6865,21.883,4.83,1.120,-2.130971,-47.251762
2200301,Alto Longá,PI,Caatinga,1759,0.9722,25.491,24.32,0.350,-5.432974,-42.198897
1709807,Ipueiras,TO,Cerrado,1759,0.9493,19.500,28.77,0.257,-11.143954,-48.404448
1501956,Cachoeira do Piriá,PA,Amazônia,1754,0.6367,28.595,3.91,1.502,-2.040926,-46.462274
5108956,Nova Monte Verde,MT,Amazônia,1729,0.4798,20.867,7.33,0.233,-10.191027,-57.143690
5213103,Mineiros,GO,Cerrado,1719,0.5953,31.147,11.36,0.485,-17.736226,-52.669535
5222203,Vila Boa,GO,Cerrado,1713,0.9644,39.131,28.38,0.115,-14.979633,-47.060849
5107875,Sapezal,MT,Cerrado,1709,0.4474,69.521,7.59,0.401,-12.800569,-58.498059
1700251,Abreulândia,TO,Cerrado,1709,0.7541,31.633,37.48,0.470,-9.553753,-49.158074
1718907,Santa Rosa do Tocantins,TO,Cerrado,1708,0.8332,18.531,12.78,0.440,-11.359575,-48.046520
2201200,Barras,PI,Caatinga,1705,0.8552,27.940,13.75,0.522,-4.154988,-42.386271
1600402,Mazagão,AP,Amazônia,1705,0.5159,20.137,4.07,1.648,-0.353389,-51.719024
2304707,Granja,CE,Caatinga,1693,0.9391,20.910,44.04,0.154,-3.216484,-40.971650
2303105,Cariré,CE,Caatinga,1688,0.9712,22.692,50.15,0.303,-3.924490,-40.517236
2930907,Tabocas do Brejo Velho,BA,Cerrado,1685,0.9439,46.841,9.51,0.240,-12.401295,-44.126385
2112407,Turiaçu,MA,Amazônia,1684,0.7302,19.530,7.93,0.925,-1.778377,-45.492423
2300309,Acopiara,CE,Caatinga,1678,0.9702,51.178,31.81,0.037,-6.146330,-39.532214
1503903,Juruti,PA,Amazônia,1671,0.2000,21.128,2.24,0.903,-2.383345,-56.097098
3161700,São Gonçalo do Abaeté,MG,Cerrado,1663,0.9529,21.714,51.51,0.109,-18.190301,-45.501298
5101001,Araguaiana,MT,Cerrado,1662,0.8046,43.469,47.86,1.617,-14.883195,-51.694011
2926400,Riacho de Santana,BA,Caatinga,1660,0.8397,27.765,13.75,0.363,-13.709062,-43.122347
5222302,Vila Propício,GO,Cerrado,1650,0.8915,15.055,14.17,0.882,-15.151280,-48.725194
2904605,Brumado,BA,Caatinga,1646,0.9463,17.241,23.93,0.155,-14.200678,-41.658769
2205524,Júlio Borges,PI,Cerrado,1643,0.9667,45.882,24.19,0.099,-10.362942,-44.139024
3170800,Várzea da Palma,MG,Cerrado,1643,0.8878,17.146,33.21,0.482,-17.519594,-44.699723
2923704,Paratinga,BA,Caatinga,1640,0.7664,47.399,14.81,0.476,-12.654844,-43.119028
1304104,Tapauá,AM,Amazônia,1631,0.3457,55.396,4.35,1.043,-6.375217,-63.183595
2209500,Santo Inácio do Piauí,PI,Caatinga,1625,0.9973,29.473,33.95,0.017,-7.453170,-42.040272
3170107,Uberaba,MG,Cerrado,1615,0.9180,49.431,18.83,0.309,-19.630666,-47.947593
2101202,Bacabal,MA,Amazônia,1601,0.9369,31.635,7.70,0.541,-4.167866,-44.717011
1303502,Pauini,AM,Amazônia,1583,0.5253,22.036,5.16,0.880,-7.772212,-67.293198
1702109,Araguaína,TO,Cerrado,1579,0.8082,26.558,12.58,0.456,-7.332771,-48.405790
2925709,Presidente Jânio Quadros,BA,Caatinga,1578,0.9923,39.185,31.15,0.025,-14.704937,-41.717965
1100320,São Miguel do Guaporé,RO,Amazônia,1577,0.8906,27.809,13.42,0.772,-11.560096,-63.090480
1720903,Taguatinga,TO,Cerrado,1570,0.7767,18.156,18.27,1.041,-12.366648,-46.550917
2206407,Monsenhor Gil,PI,Caatinga,1570,0.9622,17.936,11.51,0.203,-5.609934,-42.651530
5107941,Tabaporã,MT,Amazônia,1568,0.4780,27.779,12.19,0.617,-11.145693,-56.563961
2930758,Sítio do Mato,BA,Cerrado,1565,0.8557,48.605,10.96,0.461,-12.808869,-43.456278
1400308,Mucajaí,RR,Amazônia,1558,0.4562,54.231,4.79,0.145,2.480374,-61.177694
5103908,General Carneiro,MT,Cerrado,1556,0.8696,26.414,43.01,0.353,-15.609393,-53.422997
2106631,Matões do Norte,MA,Cerrado,1548,0.8668,46.724,5.27,0.570,-3.762950,-44.460838
2105609,Joselândia,MA,Cerrado,1539,0.8660,68.485,7.17,0.310,-5.036285,-44.779106
5217302,Pirenópolis,GO,Cerrado,1533,0.8504,27.769,12.72,0.337,-15.766051,-48.981431
3148103,Patrocínio,MG,Cerrado,1533,0.8941,23.903,15.23,0.300,-18.929822,-46.985748
1505205,Oeiras do Pará,PA,Amazônia,1530,0.3883,21.472,3.58,1.513,-2.523728,-49.843074
2110302,Santo Antônio dos Lopes,MA,Cerrado,1527,0.7764,51.673,8.10,0.626,-4.804383,-44.470203
2104404,Gonçalves Dias,MA,Cerrado,1523,0.7196,74.642,7.70,0.763,-5.181382,-44.219905
2210391,São Miguel do Fidalgo,PI,Caatinga,1517,0.9887,12.704,59.91,0.012,-7.659030,-42.377969
2902005,Aracatu,BA,Caatinga,1508,0.9928,26.923,24.62,0.296,-14.396127,-41.393323
1507201,São Domingos do Capim,PA,Amazônia,1508,0.3762,12.229,2.97,2.752,-1.867866,-47.769076
2311405,Quixeramobim,CE,Caatinga,1503,0.9555,16.666,42.04,0.091,-5.274132,-39.327178
2920205,Malhada,BA,Cerrado,1502,0.9587,27.239,20.90,0.253,-14.158670,-43.636580
2106904,Monção,MA,Amazônia,1500,0.9628,35.626,5.73,0.428,-3.455702,-45.341039
2208700,Redenção do Gurguéia,PI,Cerrado,1487,0.8687,32.135,12.31,0.587,-9.585479,-44.565159
1101492,São Francisco do Guaporé,RO,Amazônia,1477,0.8189,19.735,11.20,0.762,-12.259286,-63.450032
1712504,Marianópolis do Tocantins,TO,Cerrado,1471,0.8651,48.900,42.39,0.442,-9.745847,-49.730101
5200803,Alvorada do Norte,GO,Cerrado,1463,0.7614,18.055,14.04,1.456,-14.610270,-46.612899
5107883,Serra Nova Dourada,MT,Cerrado,1458,0.7519,34.858,15.46,0.331,-11.934732,-51.343978
1707108,Divinópolis do Tocantins,TO,Cerrado,1456,0.9062,35.146,52.68,0.459,-9.778896,-49.157837
2208403,Piripiri,PI,Caatinga,1448,0.9502,23.788,36.71,0.065,-4.345012,-41.816457
2205599,Lagoa do Sítio,PI,Caatinga,1447,0.9868,34.969,58.20,0.071,-6.480366,-41.520998
1504752,Mojuí dos Campos,PA,Amazônia,1446,0.1871,8.974,2.23,2.704,-2.994670,-54.593297
1703008,Babaçulândia,TO,Cerrado,1442,0.6827,31.716,5.78,0.433,-7.175144,-47.918238
1715754,Palmeirópolis,TO,Cerrado,1441,0.7963,12.822,6.02,0.542,-13.084051,-48.399611
2108900,Poção de Pedras,MA,Cerrado,1438,0.8860,49.513,9.38,0.308,-4.803649,-44.957405
2302800,Canindé,CE,Caatinga,1429,0.9633,18.933,79.89,0.202,-4.446159,-39.373327
2108603,Pinheiro,MA,Amazônia,1426,0.8986,64.418,11.37,0.325,-2.628123,-45.189153
1508308,Viseu,PA,Amazônia,1425,0.6049,23.165,6.64,1.154,-1.517165,-46.423531
2302404,Boa Viagem,CE,Caatinga,1425,0.9611,30.279,70.07,0.100,-5.067314,-39.803136
2929057,São Félix do Coribe,BA,Cerrado,1416,0.8232,47.105,12.03,0.523,-13.540293,-44.023481
3143302,Montes Claros,MG,Cerrado,1415,0.8898,27.314,21.22,0.242,-16.676659,-43.930033
2904407,Brejolândia,BA,Cerrado,1412,0.7654,46.468,16.06,0.241,-12.460925,-43.784217
5100201,Água Boa,MT,Cerrado,1412,0.8771,41.819,20.38,0.255,-13.933794,-52.598883
3119302,Coromandel,MG,Cerrado,1406,0.7901,15.491,27.78,1.396,-18.477029,-47.088394
2108454,Peritoró,MA,Cerrado,1404,0.8637,44.213,8.20,0.504,-4.415966,-44.293771
2909109,Coribe,BA,Cerrado,1403,0.8663,36.046,31.08,0.130,-13.785063,-44.307354
2201101,Avelino Lopes,PI,Cerrado,1396,0.9810,71.095,20.61,0.059,-10.157946,-43.969012
3126604,Francisco Dumont,MG,Cerrado,1395,0.9799,28.765,65.67,0.106,-17.561506,-44.278788
2610400,Parnamirim,PE,Caatinga,1393,0.9888,32.999,44.14,0.062,-8.095443,-39.685625
2931806,Tremedal,BA,Caatinga,1390,0.9744,18.509,47.89,0.083,-15.011187,-41.446334
2913200,Ibotirama,BA,Cerrado,1381,0.8451,48.332,33.32,0.456,-11.916346,-43.269676
1505700,Ponta de Pedras,PA,Amazônia,1380,0.8491,27.555,6.08,0.615,-1.263686,-49.020328
5208608,Goianésia,GO,Cerrado,1379,0.7300,29.581,10.31,0.084,-15.244110,-49.241650
5211909,Jataí,GO,Cerrado,1370,0.9168,54.009,16.15,0.474,-18.000173,-51.754088
2203602,Eliseu Martins,PI,Cerrado,1366,0.9763,99.736,31.16,0.162,-8.014420,-43.625006
2206803,Nossa Senhora dos Remédios,PI,Caatinga,1362,0.8515,53.634,16.58,0.103,-4.040697,-42.535979
1703073,Barra do Ouro,TO,Cerrado,1360,0.9061,44.094,16.87,0.574,-7.617718,-47.523176
1706506,Darcinópolis,TO,Cerrado,1359,0.6770,22.469,10.96,0.595,-6.753182,-47.838586
2102200,Buriti,MA,Cerrado,1358,0.9286,35.265,12.18,0.289,-3.916095,-43.012718
1722081,Wanderlândia,TO,Cerrado,1351,0.7858,34.997,16.17,0.302,-6.886368,-47.917956
5104609,Itiquira,MT,Pantanal,1346,0.3421,43.209,4.96,1.369,-17.337456,-54.832313
2909703,Cristópolis,BA,Cerrado,1346,0.9472,61.170,23.11,0.144,-12.194595,-44.205069
1703701,Brejinho de Nazaré,TO,Cerrado,1343,0.6123,27.861,11.05,0.553,-11.081994,-48.599494
2107209,Nina Rodrigues,MA,Cerrado,1339,0.7204,53.675,10.78,0.444,-3.495909,-43.739507
1703867,Cariri do Tocantins,TO,Cerrado,1338,0.3382,77.784,9.37,1.116,-11.900369,-49.230273
2108058,Paulino Neves,MA,Cerrado,1338,0.7911,17.279,31.14,0.195,-2.903739,-42.619498
5007109,Ribas do Rio Pardo,MS,Cerrado,1337,0.6524,37.182,7.17,1.142,-20.593977,-53.544064
3116159,Chapada Gaúcha,MG,Cerrado,1333,0.8909,31.263,15.47,0.254,-15.464787,-45.451438
5003256,Costa Rica,MS,Cerrado,1331,0.5542,47.725,3.90,2.188,-18.427640,-53.287476
2108801,Pirapemas,MA,Cerrado,1326,0.9270,56.640,8.05,0.245,-3.782097,-44.146193
1702208,Araguatins,TO,Amazônia,1326,0.7976,39.385,7.98,0.639,-5.709330,-48.108183
5221080,Teresina de Goiás,GO,Cerrado,1322,0.9239,8.456,8.14,0.192,-13.592687,-47.244714
5003900,Figueirão,MS,Cerrado,1319,0.7122,57.145,8.07,0.682,-18.842895,-53.681739
2101004,Arari,MA,Amazônia,1318,0.9196,18.545,5.99,0.543,-3.554975,-44.721041
